victor herman	american	none	F	Victor Herman was a Jewish-American who spent 18 years as a Soviet prisoner in the Gulags of Siberia. He was one of thousands of Americans sympathetic towards Communism who went to the Soviet Union in the early 1930s to work but who met tragic... Wikipedia
mike downstairs	american	none	F	Mike Downstairs is a 1968 American play. It was poorly reviewed and had a short run on its Broadway debut. The play was also profiled in the William Goldman book The Season: A Candid Look at Broadway. Wikipedia
yosemite sam	american	none	F	Yosemite Sam is an American animated cartoon character in the Looney Tunes and Merrie Melodies series of cartoons produced by Warner Bros. Animation. His name is taken from Yosemite National Park. Along with Elmer Fudd, he is an adversary of Bugs... Wikipedia
satyananda stokes	american	none	F	Satyananda Stokes was an American who settled in India and participated in the Indian Independence Movement. He is best remembered today for having introduced apple cultivation to the Indian state of Himachal Pradesh, where apples are today the... Wikipedia
terry smith (ice hockey)	american	none	F	Terence Michael Smith is a Canadian–American retired professional ice hockey player. Smith was selected by the Chicago Blackhawks in the 7th round of the 1972 NHL Amateur Draft. Wikipedia
the princess and the marine	american	none	F	6.4/10 · IMDb Based on a true story about a US marine stationed in Bahrain who falls in love with a member of the Bahrain royal family. Her strict Muslim family, who have arranged a marriage for her, do not approve on a match with an American Christian.
le propagateur catholique	american	none	F	Le Propagateur Catholique ("The Catholic Propagator") was a 19th-century American, French-language, Roman Catholic newspaper. It was founded in 1842 at ...
phoenix industries tz-1 paraflyer	american	none	F	The Phoenix Industries TZ-1 ParaFlyer is an American powered parachute that was designed and produced by Phoenix Industries of Southampton, New Jersey. Now out of production, when it was available the aircraft was supplied as a kit for amateur construction.
michael morton (criminal justice)	american	none	F	Michael Morton is an American who was wrongfully convicted in 1987 in a Williamson County, Texas court of the 1986 murder of his wife Christine Morton. Wikipedia
haunted castle (2001 film)	american	none	F	5.3/10 · IMDb 25% · Rotten Tomatoes A teenage rocker (Jasper Steverlinck) meets the devil (Harry Shearer) while visiting the seaside estate of his late mother.
the garbage pail kids movie	american	none	F	2.6/10 · IMDb 5/5 · Shout! Factory 1% · Metacritic Urchins Windy Winston, Foul Phil and Messy Tessie help a shopkeeper's (Anthony Newley) helper (Mackenzie Astin) woo a fashion designer (Katie Barberi).
ultimate jetwing	american	none	F	The Ultimate Jetwing is an American flying wing ultralight trike that was designed and produced by Ultimate Flight Designs of Mounds, Oklahoma. The aircraft was supplied fully assembled. Wikipedia
dan duva	american	none	F	Dan Duva was an American boxing promoter who promoted or co-promoted over 100 world championship fights through his family-run business, Main Events. Wikipedia
sandy campbell (canoeist)	american	none	F	Dwight Douglas "Sandy" Campbell is an American retired slalom canoeist who competed from the late 1960s to the early 1970s. He finished 28th in the K-1 ...
tom glavine	american	none	F	Thomas Michael Glavine is an American former professional baseball player. A pitcher, Glavine played in Major League Baseball for the Atlanta Braves, and New York Mets. He was the MVP of the 1995 World Series as the Braves beat the Cleveland... Wikipedia
tommy jammer	american	none	F	Tommy Jammer is an American retired professional wrestler. He is best known for his appearances with the American Wrestling Association from 1989 to 1990. Wikipedia
solidfire	american	none	F	SolidFire is the industryÃ¢â‚¬â„¢s most complete all-flash storage system and GartnerÃ¢â‚¬â„¢s highest-rated solid-state array for overall use, two years in a ...
nelson hummingbird pg-185b	american	none	F	The Nelson Hummingbird PG-185B is an American, tandem two seat, mid-wing motor glider that was developed by Nelson Aircraft after discontinuing the Nelson Dragonfly. Wikipedia
jimmy marks	american	none	F	Jimmy Marks was a Romani American who lived in Spokane, Washington. The Marks' clan are Vlax Romani who immigrated from Greece. He referred to himself as a "Rom". Wikipedia
list of steven universe episodes	american	none	F	8.3/10 · IMDb 100% · Rotten Tomatoes 8.8/10 · TV.com The Crystal Gems are a team of magical beings who are the self-appointed guardians of the universe. Half-human, half-Gem hero Steven is the "little brother" of the group. The goofball is learning to save the world using the magical powers that...
best time ever with neil patrick harris	american	none	F	Best Time Ever with Neil Patrick Harris (or Best Time Ever) is an American live television variety series adaptation of the British variety series Ant & Dec's Saturday Night Takeaway. The one-hour show is hosted and executive-produced by Neil Patrick Harris featuring Nicole Scherzinger as a co-host.
brad neely's harg nallin sclopio peepio	american	none	F	5.8/10 · IMDb Writer Brad Neely, whose credits include popular animated series "South Park," created this animated sketch-comedy series that is made up of short -- some lasting just a few seconds -- skits, films and songs. Each 15-minute episode includes...
leonidas berry	american	none	F	Leonidas Harris Berry was an American and pioneer in gastroscopy and endoscopy. He served as the president of the National Medical Association from 1965 to 1966. Wikipedia
american dragon: jake long	american	none	F	6.6/10 · IMDb 8.5/10 · TV.com Jake is keeping a secret from his teachers and classmates -- he's a descendant of dragons! Still facing all the normal pitfalls of being 13, Jake is also in secret training to become the first American Dragon. With the help of Grandpa Lao Shi and...
georgianne walken	american	none	F	Georgianne Leigh Walken is an American casting director. Wikipedia
the lion guard	american	none	F	6.4/10 · IMDb 8.2/10 · TV.com Kion, a young lion, teams up with his friends to overcome obstacles and fight evil forces in order to protect their territory.
gordon kahl	american	none	F	Gordon Wendell Kahl was an American involved in two fatal shootouts with law enforcement officers in the United States in 1983. Wikipedia
ivy troutman	american	none	F	Ivy Troutman was an American supporting actress active during the first half of the twentieth century. She acted in at least twenty-one Broadway productions between 1902 and 1945, appearing in such long-running plays as A Pair of Sixes, Baby Mine... Wikipedia
byron ross	american	none	F	View the profiles of people named Byron Ross. Join Facebook to connect with Byron Ross and others you may know. Facebook gives people the power to share ...
priscilla reining	american	none	F	Priscilla Alden Copeland Reining was an American applied anthropologist. She was most remembered for her extensive work with the HIV/AIDS epidemic, especially throughout Africa. Priscilla Reining was the recipient of three anthropological degrees,... Wikipedia
andrea l. press	american	none	F	Andrea Lee Press is an American born sociologist and media studies scholar. She is the William R. Kenan Jr. Professor of Media Studies and Sociology at the University of Virginia. Wikipedia
carin jennings-gabarra	american	none	F	Carin Leslie Jennings-Gabarra, née Carin Jennings, is an American retired soccer forward. She earned 117 caps with the United States women's national soccer team from 1987 to 1996 and was awarded the Golden Ball Award as the best player at the... Wikipedia
iyman faris	american	none	F	Iyman Faris is a Pakistani American who served for months as a double agent for the FBI before pleading guilty in May 2003 of providing material support to Al Qaeda. A United States citizen since 1999, he had worked as a truck driver and lived in... Wikipedia
pamela mcgee	american	none	F	Pamela Denise McGee is an American retired professional women's basketball player and assistant coach. At age 34, she was the second overall pick in the 1997 WNBA Draft. She played in the league for two seasons with the Sacramento Monarchs and Los... Wikipedia
