alexander n. rossolimo	american	none	"Alexander N. Rossolimo is an American think tank executive, entrepreneur, and corporate director. Wikipedia"
alexander strategy group	american	none	"Alexander Strategy Group was an American lobbying firm involved in the K Street Project, founded by Ed Buckham and his wife Wendy. Buckham is a former ... Clients · Connections to the ... · Partners and employees"
alexi lalas	american	none	"Panayotis Alexander ""Alexi"" Lalas is an American retired soccer player who played mostly as a defender. Lalas is best known for his participation with the United States men's national soccer team in the 1994 FIFA World Cup, where he was a standout... Wikipedia"
alexis ryan	american	none	"Alexis Ryan is an American racing cyclist, who currently rides for UCI Women's Team Canyon–SRAM. She is the sister of fellow racing cyclist Kendall Ryan. In November 2015 she was announced as part of the Canyon–SRAM team's inaugural squad for the... Wikipedia"
alfonso moretti	american	none	Alfonso Moretti aka “The Angry Trainer” is an American born personal trainer and physical fitness expert with 27 years of experience. Wikipedia
alfred reed	american	none	"Alfred Reed was an American neoclassical composer, with more than two hundred published works for concert band, orchestra, chorus, and chamber ensemble to his name. He also traveled extensively as a guest conductor, performing in North America,... Wikipedia"
alfredo ernest novak	american	none	"Alfred Ernest Novak, C.Ss.R. was an American member of the Congregation of the Most Holy Redeemer, commonly referred to as the Redemptorists, who worked as a missionary in Brazil. He served as the second Bishop of the Roman Catholic Diocese of... Wikipedia"
ali ahmad jalali	american	none	Ali Ahmad Jalali is a former Afghan ambassador to Germany. He is a former Interior Minister of Afghanistan from January 2003 to September 2005 and since October 2005 also serves as a Distinguished Professor at the Near East South Asia Center for... Wikipedia
ali peek	american	none	"Albert Henry ""Ali"" Peek is a Filipino-American retired professional basketball player. During his playing days, he played mostly at the center position, although he is also used as a power forward occasionally. Wikipedia"
ali s. khan	american	none	Ali S. Khan is an American practicing physician and former Director of the Office of Public Health Preparedness and Response at the Centers for Disease Control and Prevention. Wikipedia
ali viola	american	none	"Ali Viola is an American, former collegiate All-American, right-handed hitting softball player at shortstop, originally from Novato, California. She played her career for the University of Nebraska Cornhuskers from 1995-1998. Wikipedia"
alice davis menken	american	none	"Alice Davis Marks Menken was a Jewish American known for her social work, particularly with female Jewish immigrant juvenile delinquency. Wikipedia"
alice in wonderland (1951 film)	american	none	"7.4/10 · IMDb 81% · Rotten Tomatoes 68% · Metacritic After seeing a hurrying rabbit in a waistcoat, Alice, a young and curious girl, follows him down his hole to Wonderland, and meets an array of anthropomorphic creatures who question logic and fantasy."
alice jackson stuart	american	none	"Alice Jackson Stuart was the first female African American to apply for graduate school studies at the University of Virginia. She was denied on the basis of ""good and sufficient reasons"" and later went on to earn her Master of Arts at Columbia University in 1937. Biography · Influences · Legacy"
alice meichi li	american	none	"Alice Meichi Li is a Chinese-American, New York City-based visual artist and illustrator for comic books, magazines, and album covers. Wikipedia"
alice of wonderland in paris	american	none	4.9/10 · IMDb 4/5 · Rate Your Music Animated. A mouse takes Alice to meet such famous storybook characters as Madeline and the Frowning Prince.
alice rebecca appenzeller	american	none	"Alice Rebecca Appenzeller was the first American and first Caucasian born in Korea. Daughter of the Methodist missionary Rev. Henry Appenzeller who was among the first to introduce Protestantism to Korea, she spent her early years in Seoul until... Wikipedia"
alice riley	american	none	"Alice Cushing Donaldson Riley was an American an author of children's poetry, stories, books, songs, and several one-act plays. Her best known work was ""Slumber Boat"", a children's lullaby co-written with her dear friend Dorothy ""Jessie"" L.... Wikipedia"
alicia hollowell	american	none	"Alicia Kay Hollowell-Dunn is an American, former collegiate 4-time NCAA Division I All-American, right-handed softball pitcher originally from Suisun, California. She attended Fairfield High School from 1998–2002. Wikipedia"
alien workshop	american	none	Official website for skateboard brand Alien Workshop and the Sovereign Sect.T-ShirtsDecksAbout UsPre-built skateboardsApparelAccessories
alison tetrick	american	none	"Alison Tetrick is an American racing cyclist. She rode at the 2014 UCI Road World Championships. Tetrick comes from a sporting family - her grandfather, Paul Tetrick, won more than a dozen national time trial titles, whilst her father played... Wikipedia"
all babe network	american	none	All Babe Network is a 2013 American made for cable erotic film written and directed by Dean McKendrick. Wikipedia
all dogs go to heaven 2	american	none	"5.5/10 · IMDb 20% · Rotten Tomatoes In this animated film, Charlie Barkin (Charlie Sheen) is finding life in dog heaven a little dull. Even after his best pal, Itchy (Dom DeLuise), arrives in town, Charlie still longs to go back to Earth. When Charlie's old nemesis, Carface (Ernest..."
all-new dennis the menace	american	none	"7.3/10 · IMDb 5.8/10 · TV Time 6.3/10 · TV.com The mischievous comic book character continues to pester his neighbor, Mr. Wilson."
allan houston	american	none	"Allan Wade Houston is an American retired professional basketball player who played in the National Basketball Association from 1993 to 2005. A shooting guard, Houston played nine seasons for the New York Knicks; he was a member of the Knicks'... Wikipedia"
allegheny institute for public policy	american	none	"“Allegheny Institute's research, education and advocacy work to defend taxpayers and businesses against the burdensome taxation, inefficiency and ...ReportsContact UsStaffBoard MembersPolicy BriefsAllegheny Institute for Public ..."
allen & company	american	none	"Join ALLEN Career Institute Kota, India's Best coaching institute for IIT-JEE, JEE Main (AIEEE), JEE Advanced, Pre Medical (AIPMT (NEET-UG), AIIMS), class 6 ...ALLEN - Distance LearningALLEN Scholarship Cum ...ContactNeet-ug/aiimsJEE (Advanced)About ALLEN"
allen event center	american	none	"The Allen Event Center is an American 6,275 fixed-seat multi-purpose arena located in Allen, Texas, a northern suburb of Dallas. The arena opened in November 2009. The center hosts the home games of the ECHL's Allen Americans and the relaunched Dallas Sidekicks of the Major Arena Soccer League."
allen george clark	american	none	"Sir Allen George Clark was an American born, British industrialist who helped to build the former Plessey company into one of Europe's largest manufacturers of telecommunications equipment, military electronics and aircraft components. Wikipedia"
allen gregory	american	none	"4.3/10 · IMDb 12% · Rotten Tomatoes Pretentious 7-year-old Allen Gregory De Longpre (Jonah Hill) doesn't see himself as a child but as an intelligent and worldly young man. He lives in a loft -- with his father, Richard, Richard's partner Jeremy, and his adopted Cambodian sister,..."
allen iverson	american	none	"Allen Ezail Iverson, nicknamed ""the Answer"", is an American former professional basketball player. He played 14 seasons in the National Basketball Association at both the shooting guard and point guard positions. Wikipedia"
allen johnson	american	none	"Allen Kenneth Johnson is a retired American hurdling athlete who won the gold medal in the 110 metre hurdles at the 1996 Summer Olympics in Atlanta, Georgia. He is also a four-time world champion. Wikipedia"
allen meadors	american	none	"Allen Coats Meadors is an American professor and university administrator. Meadors has served as dean of the College of Public Health at the University of Oklahoma and of the College of Health, Social ... Wikipedia"
allen moyer	american	none	Allen Moyer is an American set designer particularly known for his work in operas and Broadway musicals. Wikipedia
alliance for labor action	american	none	"The Alliance for Labor Action (ALA) was an American and Canadian national trade union center which existed from July 1968 until January 1972. Its two main members were the United Auto Workers (UAW) and the International Brotherhood of Teamsters, although it had some smaller affiliates."
alliance of women directors	american	none	"Alliance of Women Directors fosters a community of professionals to advance the art, craft and visibility of women directors in the world of film, television and new ...JoinMember ListWho We AreBoard of Directors"
